2016-03-27-12-36-17pm,1459053377387,1009.17535,33.97964,3
2016-03-27-12-36-18pm,1459053378427,1009.2053,33.728626,3
2016-03-27-12-36-19pm,1459053379437,1009.2953,32.97558,3
2016-03-27-12-36-20pm,1459053380461,1008.9855,35.565006,3
2016-03-27-12-36-21pm,1459053381476,1009.2053,33.728626,3
2016-03-27-12-36-22pm,1459053382482,1009.27527,33.144684,3
2016-03-27-12-36-23pm,1459053383499,1009.17535,33.97964,3
2016-03-27-12-36-24pm,1459053384500,1009.27527,33.144684,3
2016-03-27-12-36-25pm,1459053385506,1009.2353,33.47761,3
2016-03-27-12-36-26pm,1459053386511,1009.2353,33.47761,3
2016-03-27-12-36-27pm,1459053387519,1009.3552,32.47619,3
2016-03-27-12-36-28pm,1459053388526,1009.32526,32.727203,3
2016-03-27-12-36-29pm,1459053389536,1009.27527,33.144684,3
2016-03-27-12-36-30pm,1459053390546,1009.2953,32.97558,3
2016-03-27-12-36-31pm,1459053391548,1009.2353,33.47761,3
2016-03-27-12-36-32pm,1459053392561,1009.2953,32.97558,3
2016-03-27-12-36-33pm,1459053393562,1009.27527,33.144684,3
2016-03-27-12-36-34pm,1459053394570,1009.2353,33.47761,3
2016-03-27-12-36-35pm,1459053395577,1009.2353,33.47761,3
2016-03-27-12-36-36pm,1459053396583,1009.27527,33.144684,3
2016-03-27-12-36-37pm,1459053397590,1009.2953,32.97558,3
2016-03-27-12-36-38pm,1459053398602,1009.32526,32.727203,3
2016-03-27-12-36-39pm,1459053399605,1009.17535,33.97964,3
2016-03-27-12-36-40pm,1459053400638,1009.9749,27.302616,3
2016-03-27-12-36-41pm,1459053401651,1009.2953,32.97558,3
2016-03-27-12-36-42pm,1459053402651,1009.2953,32.97558,3
2016-03-27-12-36-43pm,1459053403662,1009.2353,33.47761,3
2016-03-27-12-36-44pm,1459053404670,1009.2353,33.47761,3
2016-03-27-12-36-45pm,1459053405676,1009.2353,33.47761,3
2016-03-27-12-36-46pm,1459053406683,1009.2053,33.728626,3
2016-03-27-12-36-47pm,1459053407689,1009.17535,33.97964,3
2016-03-27-12-36-48pm,1459053408701,1009.2353,33.47761,3
2016-03-27-12-36-49pm,1459053409717,1009.2353,33.47761,3
2016-03-27-12-36-50pm,1459053410721,1009.2053,33.728626,3
2016-03-27-12-36-51pm,1459053411726,1009.26526,33.229237,3
2016-03-27-12-36-52pm,1459053412734,1009.2053,33.728626,3
2016-03-27-12-36-53pm,1459053413736,1009.17535,33.97964,3
2016-03-27-12-36-54pm,1459053414740,1009.26526,33.229237,3
2016-03-27-12-36-55pm,1459053415754,1009.2053,33.728626,3
2016-03-27-12-36-56pm,1459053416754,1009.26526,33.229237,3
2016-03-27-12-36-57pm,1459053417776,1009.2953,32.97558,3
2016-03-27-12-36-58pm,1459053418777,1009.26526,33.229237,3
2016-03-27-12-36-59pm,1459053419778,1009.26526,33.229237,3
2016-03-27-12-37-00pm,1459053420782,1010.10486,26.216642,3
2016-03-27-12-37-01pm,1459053421791,1009.27527,33.144684,3
2016-03-27-12-37-02pm,1459053422805,1009.2453,33.3957,3
2016-03-27-12-37-03pm,1459053423812,1009.27527,33.144684,3
2016-03-27-12-37-04pm,1459053424814,1009.21533,33.644073,3
